Key	Value
刚完成搬运工作，准备洗洗手收工	Terminou de transportar; vai lavar as mãos e encerrar o trabalho.
炼化尸体：{0:F0}	Corpos refinados: {0:F0}.
{0}品金丹	Núcleo Dourado de nível {0}.
请选择一个物品	Selecione um item.
增减平衡	Equilibrado.
\n已治疗(剩余:{0:N0}s)	\nCurado (Restante: {0:N0} seg).
{0}(第{1}重)\n	{0} (Camada {1})\n
魔(封闭)	Demônio (Selado).
籍籍无名	Desconhecido.
\n信仰：{0:N0}({1:N0})	\nFé: {0:N0}({1:N0}).
弟子	Discípulo.
天苍历{0}年，在修行界{1}的{2}覆灭.	No ano {0} da Era Tiancang, a seita {1} foi destruída.
功法:{0}\n境界:{1}	Técnica: {0}\nNível: {1}.
练习秘法时，正乐在其中	Praticando uma técnica secreta; se divertindo.
无法学习	Incapaz de aprender.
角色受上天眷顾的程度，影响角色概率相关的属性.	O nível de sorte de um personagem afeta estatísticas relacionadas à chance.
护盾强度:	Força da Barreira:
软弱	Fraco.
此处已经有人占用，无法垂钓	Este local já está ocupado. Não é possível pescar.
护体	Proteção.
{0}({1}级){2}	{0} (Nível {1}) {2}.
缺少理智\n	Falta de racionalidade\n.
(等待建造)	(Aguardando construção).
鼎炉潜力开发伊始，炼精化气效率较高.	Potencial do Caldeirão recém-desenvolvido; alta eficiência na conversão de essência em Qi.
人间	Mundo Mortal.
神修在心境为“圣”时，心境只有在神性大于50的情况下才会增加，神性越高，增加速度越快。反之则会减少.	Quando o estado mental for 'sagrado', ele só aumentará se a divindade for maior que 50. Quanto maior a divindade, mais rápido o aumento. Caso contrário, diminuirá.
[点击编辑配置]	[Clique para editar a configuração].
石头	Pedra.
{0}品	Qualidade {0}.
[color=#9e6404]相关工作：[/color]\n灭火	[color=#9e6404]Trabalho relacionado:[/color]\nExtinção de incêndios.
在世界发现新地点的个数	Número de locais descobertos no mundo.
不合	Incompatível.
凝神望天	Observando o céu.
(等待更换材料)	(Aguardando substituição de materiais).
设置NPC对话。	Configurar diálogos de NPC.
派	Seita.
大地与土壤	Geração de terra e solo.
无心筑基，正想偷懒	Preguiçoso; não quer treinar a fundação.
筑基值：{0}\n	Fundação: {0}\n.
赐器	Conceder Artefato.
阵眼	Auxiliar.
需要选择一个条件！	É necessário escolher uma condição!
{0}对你好感度{2}{1:F0}点	Nível de afeição de {0} por você {2}{1:F0} ponto(s).
轮回者	Reencarnador.
存档时间	Hora do salvamento.
远离炼宝台	Mantenha distância da Forja de Artefatos.
夺舍：{0:F0}次	Possessões: {0:F0}.
采集或者历练	Coletar ou aventurar-se.
取消入驻	Cancelar designação.
自身生长速度较快，对周边环境产生较大的负面影响.	Crescimento rápido; impacto ambiental médio.
尊敬	Respeito.
最大灵气:{0}	Qi máximo: {0}.
凡物	Relíquia Mortal.
众生之相	Pessoas e Seres.
妙法玄机	Magia e Mistérios.
无法吞食该物品	Incapaz de devorar este item.
成功劝化{0}，{0}进入{1}神国并成为核心信徒.	{0} foi persuadido com sucesso, entrou no Reino Divino de {1} e se tornou um seguidor central.
缺少认知\n	Falta de compreensão\n.
编辑形象	Editar avatar.
最适温度上限：{1}[relativetemperature]{0:N2}[/relativetemperature]\n	Temperatura Ideal Máxima: {1}[relativetemperature]{0:N2}[/relativetemperature]\n
应天争夺成功，返回门派后可获得凝聚的灵石	Ganhe a luta do Eco Celestial, receberá pedras espirituais cristalizadas ao retornar ao secto.
角料	Retalho
抱歉，WeGame异常导致游戏即将退出。	Desculpe, ocorreu um erro com o WeGame, o que causou o fechamento do jogo.
请选择理智	Selecione Racionalidade
食物：{0}\n	Comida: {0}\n
种植	Agricultura
无品质	Sem Qualidade
(被烧毁)	(Queimando)
体积 : {0:P0}	Volume: {0:P0}
灵气:{0:N0}/{1:N0}	Qi: {0:N0}/{1:N0}
请选择一个合适的讲道地点	Selecione um local adequado para dar uma palestra.
初始化游戏数据失败，游戏将不能正常运行。请检查数据完整性和确认模组数据正确。\n依然要进入吗？	Falha ao inicializar os dados do jogo. O jogo não poderá funcionar corretamente. Por favor, verifique a integridade dos arquivos do jogo e certifique-se de que os dados do mod estão corretos. \nAinda deseja continuar?
旧世界读取失败。	Falha ao carregar o Mundo Antigo.
移动速度：{0:F1}米/秒\n	Vel. de Movimento: {0:F1}m/seg\n
该内容中包含竹林深处(DLC)数据，未激活该DLC无法正常使用。	Este conteúdo contém dados do DLC: Profundezas da Floresta de Bambu e não pode ser utilizado sem o DLC ativado.
\n兽形态下无法突破瓶颈	\nNão é possível quebrar o limite em forma de besta.
(等待安装)	(Instalando)
解锁制作：{0}	Receita Desbloqueada: {0}
\n[color=#FF0000]稳定度不足将无法结阵[/color]	\n[color=#FF0000]Não é possível criar a formação devido à estabilidade insuficiente.[/color]
你们悉数被击败，已无人有一战之力，一股巨大的力量将你们推出了此地。	Vocês foram derrotados um por um e ninguém tem mais forças para lutar. Uma grande força os empurrou para fora deste lugar.
帮	Bando
发现新的地点：{0}	Novo Local Encontrado: {0}
轩	Casa
该角色自身所学需要容量{0}，现在的藏经阁容量为{1}/{2} 不足以容纳	O conhecimento deste personagem requer {0} slots, e a capacidade atual do Pavilhão de Manuais é {1}/{2}. Não é suficiente para armazenar o conhecimento.
尚有角色处于警戒区域，请先远离门派区域	Existem personagens na área de alerta. Por favor, afaste-se da área do secto.
飞升滞留次数	Levitação
生存目标	Objetivo
觉醒灵智，剩余{0:N0}秒	Acordando Inteligência, {0:N0} seg restantes
刚完成缝纫作业，准备收拾缝纫桌	Acabei de terminar a costura; estou prestes a limpar a mesa de costura
铁匠	Ferreiro
收留	Aceitar
在切石时，正快乐的哼着小调	Cortando pedra enquanto assobia uma melodia alegre
窟	Abode
难度查看	Dificuldade
读档	Cargar
苦力	Peão
已合练	Combinado
正心无旁骛的种植中	Concentrado na agricultura
{0}\n最大重量：{1:f1}斤\n捕获数量：{2}	{0}\nPeso Máximo: {1:f1} kg\nPeixes Capturados: {2}
法宝回灵速度:	Recuperação Qi de Artefato:
怨气\n 神民怨气，怨气达到100%会引发信仰天劫。	Ódio\nÓdio dos moradores divinos. Causará a Tribulação de Crença se o ódio atingir 100%.
尚未开辟神国	O reino divino ainda não foi estabelecido.
政策	Política
使用者目前并未登入 Steam	O usuário não está logado no Steam.
\n{0}级	\nNível {0}
妖族	Yaoguai
认主	Reivindicar
在这个建筑上撰写内容，只有一次机会。	Escreva algo nesta estrutura. Só é permitido uma vez.
低级：{0}。\n	Elementar: {0}. \n
探索	Explorar
\n灵气最大值不够：{0:F0}/{1:F0}	\nQi Máximo Insuficiente: {0:F0}/{1:F0}
请输入蓝图名称	Insira um nome para o blueprint.
{0} 需要激活前置模组:\n{1}\n	{0} precisa ativar o mod necessário:\n{1}\n
自身生长速度较慢，对周边环境产生较大的正面增益.	Crescimento lento; efeito positivo médio no ambiente ao redor.
\n该存档版本号过低，可以轮回开局。\n	\nA versão deste save é muito baixa, mas você pode começar um novo ciclo renascendo.\n
天下奇物	Raridade & Tesouros
无心建筑工作，正想偷懒	Fazendo corpo mole, não quer trabalhar na construção
垃圾	Lixo
茫然	Vazio
变身成妖形态	Transformar-se em forma de monstro
<font color=#FF0000>地点不适合</font>	<font color=#FF0000>Local Inadequado</font>
在挖矿时，正快乐的哼着小调	Minando enquanto assobia uma melodia alegre
门派弟子数量达到上限:{0}。\n你可以扩大门派规模或者将其他弟子踢出门派。	O número de discípulos atingiu o limite: {0}.\nVocê pode aumentar o tamanho do secto ou expulsar outro discípulo.
大能无法被转换阵营	Os sábios não podem ser convertidos para seu lado.
此次修行大有所获，正感欣喜	Aprendeu muito com a sessão de meditação; está muito feliz com isso
晴天	Dia ensolarado
申时,夕食之刻,日闲之时,响午之后	É entre 15:00–17:00, os trabalhadores estão terminando suas tarefas diárias
\n此模组含有DLC{0}的内容	\nEste mod contém conteúdo do DLC: {0}
脚本名字不能为空	O nome do script não pode estar vazio.
[{0}]数量不足!	Não há quantidade suficiente de [{0}]!
{0} 缺少产出建筑无法保存	{0} não tem edifícios de produção, não pode ser salvo.
寺	Templo
杀戮	Matar
术法伤害加成:	Aumento de dano de feitiçaria:
轻身符	Amuleto de Agilidade
仓库筛选	Filtrar
新物品	Novo Item
练气	Shaper
尸体({0:N0}秒)	Corpo ({0:N0} seg)
长时间未响应，建议重新建立	Falhou em responder por um longo tempo. Tente criar um novo.
竹子	Bambu
-灵胎	- Incubação
酉时,日落时分,日沉之刻,傍晚时分,暮色怅晚,鸟倦云舒	É entre 17:00–19:00, a luz da primavera surge de grandes e pequenas cabanas
似乎有个沉甸甸的东西上钩了！！它竟然是--	Parece que algo pesado fisgou a isca! E é…
水劫	Tribulação da Água
是！弟子马上开始进行寒晶鼎的建造。	Sim, Mestre! Começarei a construção do caldeirão imediatamente.
未探索	Não explorado
帮助	Ajuda
{0} 蓝图规格超限，无法上传	{0} blueprints não podem ser enviados devido à limitação de tamanho.
建筑工作时连续失误，差点弄伤自己，正感觉有点生气	Erros consecutivos ao trabalhar na construção, quase se machucou, está sentindo raiva disso
老子好饿，只能吃土了！	Estou com muita fome, vou comer até terra!
喝东西时呛了自己一下，正不住咳嗽	Engasguei ao beber, não consigo parar de tossir
{0}\n目标阵营：{4}\n目标类型：{3}\n阵法中每人消耗灵气：{1:N0}点\n施法间隔：{2:F1}秒\n	{0}\nFação Alvo: {4}\nTipo Alvo: {3}\nCusto de Qi por pessoa no círculo: {1:N0} pontos\nCooldown: {2:F1} seg\n
正在感悟天地	Reflexão profunda
世界运转	O Mundo Gira
坞	Recesso
抱拳	Cumprimentar
影响:{0:N2}%\n程度:{1:N2}%({4:N4})\n疼痛:{2}\n趋势:{3}\n{5}	Efeito: {0:N2}%\nGrau: {1:N2}% ({4:N4})\nDor: {2}\nStatus: {3}\n{5}
正在建造主殿...	Construindo o salão principal...
契约：{0}\n	Contrato: {0}\n
选择阵法人选	Selecione personagens para a formação.
累计获得{0}({1:N0})点功德	Ganhe {0} ({1:N0}) virtude
湖怪钓者	Pescador de Monstro Lacustre
获得秘籍：《{0}》 X {1}	Recebeu o Manual: {0} X {1}
凡人的喜怒哀乐对你的影响越来越少，而你对神力的运用也渐入佳境。但逐渐失去凡人心态的你也越发难以吸收那些平凡而普通的信仰。	As emoções humanas afetam você cada vez menos, e você começa a dominar os poderes divinos. Mas a perda de sua humanidade torna mais difícil absorver as crenças comuns dos mortais.
消耗品	Consumível
由于您修改了分辨率，请重新启动游戏。	Como você ajustou a resolução, por favor, reinicie o jogo.
【解锁重要角色·{0}】	[Desbloquear Personagem Importante {0}]
未知错误	Erro desconhecido
等待收留	Aguardando Admissão
该角色已经淬体过了	Este personagem já foi refinado.
魂体寄生：{0:F0}次	Posse de Almas: {0:F0}
难度管理器	Gerenciador de Dificuldade
在收获时，正快乐的哼着小调	Colhendo enquanto canta uma melodia alegre.
丑时,鸡鸣时分,四更时分,星垂夜阔,西月微斜	É entre 1:00–3:00, ainda está escuro, mas em breve começará a clarear
房间最小面积为4，最大面积为400	A menor área de um quarto é 4, a maior é 400.
(等待更换)	(Aguardando substituição)
来自:{0}	Vem de: {0}
执念	Vício
确定完成修改并提交？	Tem certeza de que terminou a modificação e deseja enviar?
在练习秘法时略有所得，刚准备收工	Aprendeu algo ao praticar uma Lei secreta; prestes a parar o treinamento
取出数量：{0}	Quantos deseja retirar: {0}
输入老门派的名字	Digite o nome do seu antigo secto.
远离床第蒲团	Afaste-se do colchão ou cama
水上建筑	Construção sobre a água
消息	Mensagem
制药	Fazendo remédios
奇观\n主殿升级到高级主殿解锁。可建设宏伟的民间奇观。	Maravilhas\nAtualize para o Salão Principal Avançado para desbloquear. Pode construir maravilhosos pontos turísticos no mundo.
建筑工作不顺，觉得有点消沉	O trabalho de construção não está indo bem; está um pouco frustrado
正在获取战斗记录	Recebendo Registros de Combate
灵智碎片已满，无法再继续添加	Fragmentos de Inteligência completos, não é possível adicionar mais.
极大的	Gigante
景色绝美	Impressionante
成长值	Valor de Crescimento
修炼	Cultivo
已领悟\n	Já aprendeu\n
真炁恢复: {0:F2}/秒	Recuperação de Qi Verdadeiro: {0:F2}/seg
正懒懒散散的练习护体中	Praticando proteção sem muito entusiasmo
神民数量\n神国中拥有的神民数量。	Número de Moradores Divinos\nNúmero de habitantes divinos no Reino Divino.
拆除	Demolir
{0}解锁神国建筑:[{1}]\n{2}	{0} desbloqueia Edifício do Reino Divino: [{1}]\n{2}
大吉	Muito Auspicioso
遇到瓶颈	Enfrentou um obstáculo.
影响角色之间互动事件发生的概率，招募角色的概率等。	Ainda afeta a probabilidade de eventos entre personagens e de recrutar novos personagens.
当前状态无法思考	Não é possível pensar sob o estado atual.
未合练	Não Combinado
灵淬次数：{0}次\n	Refinamento Espiritual: {0}\n
投票失败！	Votação falhou!
请选择一个空闲的炼宝炉	Escolha um Forno de Refinamento vazio.
请检查网络是否正常连接Steam社区	Por favor, verifique se está conectado à comunidade Steam.
无上大法	Law Supremo
植物成长值减少20	Reduz o valor de crescimento da planta em 20.
(等待被移动)	(Aguardando mover)
新建地图	Criar novo mapa
{0}丢失了	{0} foi perdido.
糟糕	Problema
探索中	Explorando
<font color=#FF0000>此蓝图需要安装以下DLC:</font>	<font color=#FF0000>Este blueprint precisa do seguinte DLC instalado:</font>
从动物修行化形，需经历化形天劫才能化身为人。\n    此劫五行俱全，金木水火土五种天劫轮流降临。	Para cultivar de forma animal para humana, deve sobreviver à Tribulação da Transformação. \nEsta tribulação inclui os cinco elementos: Metal, Madeira, Fogo, Água e Terra, que irão ocorrer consecutivamente.
