Key	Value
[NAME]进入离恨海之中，瞬间陷入了层层叠叠的幻境里。离恨海的神秘力量试图挖掘[NAME]过去的悲伤悔恨爱恨离别，然而[NAME]却因心智的缺陷，对那些感情毫无察觉，丝毫不在意。	As soon as [NAME] entered the Safeward Seas, it was as if entering an illusion. The mysterious power of the Safeward Seas tried to draw out [NAME]'s past pain, regret, tragedy, love and hate, but because of mental fault, [NAME] paid no attention to those feelings and really didn't care.
[NAME]充满好奇的在离恨海中前进，竟然在离恨海的中心发现了一具仙人遗蜕。[NAME]笑嘻嘻的把仙人遗蜕搜了个遍，带着遗蜕上的全部宝贝回到了门派。	[NAME], full of curiosity, proceeded into the Safeward Seas. Upon reaching the center of the area, the remains of an Immortal were found. [NAME], grinning, searched through the Immortal's remains and returned back to the sect with all of the booty found on the Immortal.
天缺神剑	Leonardus' Divine Sword
四千年前修行界奇人天缺老人的随身佩剑，天缺老人据说天生智力残缺，如8岁孩童。但他却奇遇连连，以赤子之心入道，修为冠绝当代，最后于离恨海中慨然飞升。	This is the sword carried four thousand years ago by the miracle man and elder Leonardus, who was said to have had deficient mental capabilities from birth, leaving him with the intellect equivalent to an eight-year-old child. But he had Fortuitous Encounters one after the other and began down the Law of the Tao with the mind of a newborn babe. His Cultivation ultimately led to his ascension at Safeward Seas.
[NAME]充满好奇的在离恨海中前进，却因为神识太低而迷了路，最终饶了好久才从中脱离出来。[NAME]对此地感到十分恐惧，慌乱的跑回了门派。	[NAME], full of curiosity, proceeded into the Safeward Seas, but ended up lost due to a lack of Perception. After walking around in circles for hours, the exit finally came into view. [NAME] was filled with dread by this place and fled back to the sect.
[NAME]充满好奇的在离恨海中前进，但他却无法抵御此地神秘的雾气的侵蚀，随着深入其中，[NAME]越来越难受，最终还是无法忍受这痛苦，慌乱的跑回了门派。	[NAME], full of curiosity, proceeded into the Safeward Seas, but couldn't stand the corrosiveness of the mist herein. As [NAME] proceeded further and further into its depths, it became increasingly difficult to bear and, in the end, [IT] had to flee back to the sect.
[NAME]充满好奇的在离恨海中前进，竟然在离恨海的中心发现了一具仙人遗蜕。[NAME]对仙人遗蜕充满兴趣，但是修为太低，被遗蜕遗留的神秘力量排斥而不得靠近。[NAME]十分不开心，对着遗蜕吐了口口水，气呼呼的离开了此地。	[NAME], full of curiosity, proceeded into the Safeward Seas. Upon reaching the center of the area, the remains of an Immortal were found. [NAME] was incredibly intrigued by the remains of the Immortal, but with insufficient cultivation, was not able to approach due to the intense force which the remains exuded. [NAME] was extremely displeased and spat at the remains in disgust before departing.
[NAME]充满好奇的在离恨海中前进，竟然在离恨海的中心发现了一具仙人遗蜕。可惜[NAME]悟性太差，他根本没有意识到这是一场天大的奇遇，只是笑嘻嘻的摸了摸仙人遗蜕的脸，扭头离开了此地。	[NAME], full of curiosity, proceeded into the Safeward Seas. Upon reaching the center of the area, the remains of an Immortal were found. [NAME]'s Intelligence was insufficient and so was unable to realize the incredible chance [IT] had by finding the remains of an Immortal and so merely pinched the Immortal's face while grinning like a fool before departing.
[NAME]渐渐深入水下，却因为神识太低而迷了路，最终饶了好久才从中脱离出来。[NAME]无奈，只能离开此地。	[NAME] proceeded into the water, but due to a lack of Perception, ended up lost. After going around in circles for hours, the exit finally came into view. [NAME] found proceeding further was hopeless endeavor and so had no choice but to leave.
[NAME]渐渐深入水下，但他的体质却无法抵御此地神秘的雾气的侵蚀，随着深入其中，痛苦逐渐无法忍受。[NAME]无奈，只能离开此地。	[NAME] proceeded into the water, but couldn't stand the corrosiveness of the mist herein. As [IT] proceeded further and further into its depths, it became increasingly difficult to bear. [NAME] found proceeding further was hopeless endeavor and so had no choice but to leave.
[NAME]渐渐深入水下，竟然在离恨海的中心发现了一具仙人遗蜕。但是[NAME]修为太低，被遗蜕遗留的神秘力量排斥而不得靠近，无奈之下只能离开此地。	[NAME] slowly penetrated deeper into the water and it was upon arriving at the center of the Safeward Seas that an Immortal's Mortal Body was found. As [NAME]'s cultivation was insufficient,  the intense force exuded by the remains made it impossible to approach it and so [IT] was left with no options but to depart.
[NAME]渐渐深入水下，竟然在离恨海的中心发现一片鱼虫绝迹之地。[NAME]颇感奇怪，但没有多想便路过此处。最终一无所获，离开此地。	[NAME] proceeded into the water and discovered the place where the fish and insects had disappeared at the center of the Safeward Seas. [NAME] felt rather odd, but didn't think of it and so proceeded on past the area. In the end, there were no fruits born and so the only option left was to leave.
[NAME]进入离恨海之中，瞬间陷入了层层叠叠的幻境里。[NAME]沉浸在自己的过去中，无法突破那些反复轮回的喜怒哀乐，终于心智崩溃，失去了意识。	As soon as [NAME] entered the Safeward Seas, it was as if entering an illusion. [NAME] became immersed in the past and so was unable to break through those recurring cycles of emotions and in the end had a mental breakdown and lost consciousness.
等[NAME]再次醒来，发现自己躺在离恨海边缘，竟然连一步都没有踏入其中。	After [NAME] woke up on what turned out to be the edge of the Safeward Seas, it became clear that not one step had actually been taken into the area.
离恨海中的仙人遗蜕已经被搜光，没有必要再进入了。	The remains of the Immortal in the Safeward Seas had already been stripped bare. There was no reason to return.
没什么事还是不要进去了。	There's no reason to proceed any further into this place.
修道艰难，不要枉自送了性命。	The Law of cultivation is fraught with difficulties, it is best not to throw one's life away in vain.
[NAME]依仗自己的浊之躯不惧瘴毒，架光深入万古桃花瘴之中。然而毒瘴之中视野神识严重受限，[NAME]只得四处摸索。	[NAME] relied on [ITS] Body of Obscurity's lack of fear of miasma and used light to penetrate the Perennial Miasma. The toxic miasma severely limited vision and Perception, the only thing that [NAME]  could do to proceed was to feel out the surroundings.
也是[NAME]机缘不错，竟然发现一尊在毒瘴中保留完整的遗骸。[NAME]一番搜索，找到了几本书册和许多宝物丹药。	It seems that [NAME]'s Luck was not half bad. It turns out that there was a corpse perfectly preserved by the toxic miasma. [NAME] searched around and found some books and ton of treasure and elixirs.
也是[NAME]机缘不错，竟然在毒瘴中找到一名陨落其中的修行者遗骸。一番搜索之下，找到了许多宝物丹药。	It seems that [NAME]'s Luck was not half bad. It turns out that there was the corpse of a cultivator amidst the miasma. After searching around, it turns out that there was a ton of treasure and elixirs.
也是[NAME]机缘不错，竟然在毒瘴中找到一名陨落其中的修行者遗骸。一番搜索之下，找到了一些有用的宝贝。	It seems that [NAME]'s Luck was not half bad. It turns out that there was the corpse of a cultivator amidst the miasma. After searching around, it turns out that there was some useful treasure to be found.
也是[NAME]机缘不错，竟然在毒瘴中找到一名陨落其中的修行者遗骸。一番搜索之下，找到了一些有用的丹药。	It seems that [NAME]'s Luck was not half bad. It turns out that there was the corpse of a cultivator amidst the miasma. After searching around, it turns out that there were some useful elixirs to be found.
也许[NAME]机缘不够。一番搜索之下，空手而归。	It seems that [NAME]'s Luck was not up to snuff. After searching around, it turns out that there was nothing of interest to be found.
[NAME]依仗自己的浊之躯不惧瘴毒，架光深入万古桃花瘴之中，然而毒瘴之中视野神识严重受限，目不视物。	[NAME] relied on [ITS] Body of Obscurity's lack of fear of miasma and used light to penetrate the Perennial Miasma, but couldn't see a thing due to the thickness of the miasma.
[NAME]运起灵视神观，瞬间毒瘴之中的情景一览无遗。[NAME]向着毒瘴深处进入，竟然发现一尊在毒瘴中保留完整的遗骸，一番搜索之下，[NAME]找到了几本书册和许多宝物丹药。	[NAME] used Descry and it was as if the miasma weren't even there. [NAME] proceeded deep into the toxic miasma where a corpse that had been preserved by the miasma was found. After searching the corpse, [NAME] found several books and a ton of treasure and elixirs.
[NAME]运起灵视神观，瞬间毒瘴之中的情景一览无遗。[NAME]找到一名陨落其中的修行者遗骸。一番搜索之下，找到了一些有用的宝贝。	[NAME] used Descry and it was as if the miasma weren't even there. [NAME] found the corpse of a cultivator that could not continue on. After searching around, it turns out that there was some useful treasure to be found.
[NAME]运起灵视神观，瞬间毒瘴之中的情景一览无遗。[NAME]找到一名陨落其中的修行者遗骸。一番搜索之下，找到了一些有用的丹药。	[NAME] used Descry and it was as if the miasma weren't even there. [NAME] found the corpse of a cultivator that could not continue on. After searching around, it turns out that there were some useful elixirs to be found.
[NAME]刚进入一小段时间就觉得浑身发出奇痒，[NAME]知道不妙，慌忙退出……	[NAME] had just entered when after just a short spell it felt like [ITS] body was itching intensely from head to toe. [NAME] realized how perilous the situation was and so had to make a hasty exit.
